Date,Title,Tickers,Sentiment,Global Sentiment,Pct_Change
2011-07-21, Shanghai Composite Index Sinks 1% as Industrial Output Contracts,"[""['000001.SS']""]",{'000001.SS': -1},-1,{'000001.SS': -0.010132053433689836}
2011-07-21, Turkey's ISE National 100 Index Slides 1.2% After Fitch Ratings Warning,"[""['TUR']""]",{'TUR': -1},-1,{'TUR': -0.010090458552258763}
2011-07-21, Emerging Markets Index Advances for a Third Straight Gain.,"[""['EEM']""]",{'EEM': 1},1,{'EEM': 0.015981195613719246}
2011-07-22,"Treasuries, Dollar Rise Amid Speculation of U.S. Debt-Deal","[""['^TNX', 'UUP']""]","{'^TNX': -1, 'UUP': 0}",-1,"{'^TNX': -0.015282393342339384, 'UUP': 0.0}"
2011-07-22,U.S. Technology Stocks Climb Amid Improving Earnings,"[""['^GSPC']""]",{'^GSPC': 0},0,{'^GSPC': 0.0009078513609139804}
2011-07-22,Industrial Companies Retreat Amid Market Fluctuations,"[""['^DJI']""]",{'^DJI': 0},0,{'^DJI': -0.003398978771425143}
2011-07-22,Advanced Micro Devices Inc. Leads Rally in Technology Stocks,"[""['AMD']""]",{'AMD': 1},1,{'AMD': 0.1923076923076923}
2011-07-22,Caterpillar Inc. Drags Dow Jones Lower After Earnings Miss Estimates,"[""['CAT', 'DJI']""]",{'CAT': -1},-1,{'CAT': -0.05779577025321647}
2011-07-22,U.S. Lawmakers Nearing Deal to Raise Debt Limit,"[""['^GSPC']""]",{'^GSPC': 0},0,{'^GSPC': 0.0009078513609139804}
2011-07-22,Euro Falls Against Major Peers Amid Skepticism About Europe's Debt-Crisis Plan,"[""['FXE']""]",{'FXE': 0},0,{'FXE': -0.0004887302974598828}
2011-07-22,Advanced Micro Devices' Earnings and Sales Forecast Top Estimates,"[""['AMD']""]",{'AMD': 1},1,{'AMD': 0.1923076923076923}
2011-07-22,Caterpillar Reports Slow Demand for Construction Equipment in China,"[""['CAT']""]",{'CAT': -1},-1,{'CAT': -0.05779577025321647}
2011-07-22, Earnings Season: 83% of S&P 500 Companies Top Analyst Estimates,"[""['SPY']""]",{'SPY': 0},0,{'SPY': 0.0006690602899117604}
2011-07-22, Euro Falls Amid Concerns Over Measures to Contain Debt Crisis,"[""['FXE']""]",{'FXE': 0},0,{'FXE': -0.0004887302974598828}
2011-07-22, Norwegian Stock Index and Currency React to Bombing in Oslo,"[""['^OSEAX', 'NOK=X']""]",{'NOK=X': -1},-1,{'NOK=X': -0.012048889188865153}
2011-07-22, MSCI Emerging Markets Index Increases by 0.9%,"[""['EEM']""]",{'EEM': 0},0,{'EEM': -0.0006290119879340805}
2011-07-22, Crude Oil Climbs to Six-Week High in New York,"[""['CL=F']""]",{'CL=F': 1},1,{'CL=F': 0.007465000642260744}
2011-07-22, Corn and Soybeans Gain Amid Smaller Than Forecasted Harvests in U.S.,"[""['CORN', 'SOYB']""]",{'CORN': 1},1,{'CORN': 0.017199027247946974}
2011-07-25,U.S. Stocks and Treasuries Retreat Amid Political Stalemate Over Debt Ceiling,"[""['SPY', 'GOVT']""]",{'SPY': -1},-1,{'SPY': -0.005572487418838756}
2011-07-25,"S&P 500 Slips 0.6 Percent, Pulling Away from Two-Week High","[""['^GSPC']""]",{'^GSPC': -1},-1,{'^GSPC': -0.0056430132712504966}
2011-07-25,30-Year Treasury Yield Rises Six Basis Points to 4.32 Percent,"[""['^TNX']""]",{'^TNX': 1},1,{'^TNX': 0.01349526384386257}
2011-07-25,"Oil Loses 0.7 Percent, Ending Five-Day Gain Streak","[""['CL=F']""]",{'CL=F': 0},0,{'CL=F': -0.006708779212112104}
2011-07-25,Gold and Swiss Franc Reach Record Highs Amid Market Uncertainty,"[""['GLD', 'CHF=X']""]","{'GLD': 1, 'CHF=X': -1}",0,"{'GLD': 0.007814509728797825, 'CHF=X': -0.0047103240411534575}"
2011-07-25,Travelers Cos. and Boeing Co. Lead Declines in Dow Jones Industrial Average,"[""['TRV', 'BA']""]","{'TRV': -1, 'BA': -1}",-1,"{'TRV': -0.016151171588528412, 'BA': -0.018714436649009625}"
2011-07-25,Kimberly-Clark Corp. Reports Decline in Second-Quarter Profit Due to Higher Commodity Costs,"[""['KMB']""]",{'KMB': -1},-1,{'KMB': -0.020913264759580885}
2011-07-25," U.S. Debt Insurance Costs Rise, Credit-Default Swaps on Treasuries Approach 17-Month High","[""['^GSPC']""]",{'^GSPC': -1},-1,{'^GSPC': -0.0056430132712504966}
2011-07-25, House Speaker John Boehner Proposes Two-Step Debt-Limit Plan,"[""['^GSPC']""]",{'^GSPC': -1},-1,{'^GSPC': -0.0056430132712504966}
2011-07-25, Senate Majority Leader Harry Reid Prepares Proposal for $2.4 Trillion in Additional Borrowing Authority,"[""['^GSPC']""]",{'^GSPC': -1},-1,{'^GSPC': -0.0056430132712504966}
2011-07-25," Stoxx Europe 600 Index Falls 0.3 Percent, Ending Four-Day Rally","[""['^STOXX']""]",{'^STOXX': 0},0,{'^STOXX': -0.002720352416225591}
2011-07-25, Swiss Franc Strengthens Against All 16 Major Peers,"[""['EWL']""]",{'EWL': 1},1,{'EWL': 0.010169511013863763}
2011-07-25," Shanghai Composite Index Tumbles 3 Percent, Largest Drop in Six Months","[""['000001.SS']""]",{'000001.SS': -1},-1,{'000001.SS': -0.029610307585868023}
2011-07-25, Turkish Lira Weakens 1.2 Percent Amid Concerns Over Country's Record Current-Account Deficit,"[""['TUR']""]",{'TUR': 0},0,{'TUR': 0.0012921796637954674}
2011-07-25," Gold Rises to Record $1,624.07 an Ounce","[""['GLD']""]",{'GLD': 1},1,{'GLD': 0.007814509728797825}
2011-07-25," Crude Oil Retreats 0.7 Percent to $99.20 a Barrel, Ending Four Weeks of Gains.","[""['CL=F']""]",{'CL=F': 0},0,{'CL=F': -0.006708779212112104}
2011-07-26,Dollar Slides to Record Low Amid Debt-Limit Fight,"[""['UUP']""]",{'UUP': -1},-1,{'UUP': -0.008526760988872617}
2011-07-26,"U.S. Default Risk Rises, Credit-Default Swaps Increase","[""['^GSPC']""]",{'^GSPC': 0},0,{'^GSPC': -0.004104971538103408}
2011-07-26,S&P 500 and Stoxx Europe 600 Indexes Fall Amid Debt Wrangle,"[""['^GSPC', '^STOXX']""]","{'^GSPC': 0, '^STOXX': 0}",0,"{'^GSPC': -0.004104971538103408, '^STOXX': -0.004423518919312364}"
2011-07-26,"Commodities Rebound with Zinc, Cotton, and Copper Gaining","[""['ACWI']""]",{'ACWI': 0},0,{'ACWI': 0.0014440624678884184}
2011-07-26,Obama Administration Threatens Veto of Boehner's Two-Step Plan,"[""['^GSPC']""]",{'^GSPC': 0},0,{'^GSPC': -0.004104971538103408}
2011-07-26,"Home Prices Fall Most in 18 Months, Pressuring Stocks","[""['ACWI']""]",{'ACWI': 0},0,{'ACWI': 0.0014440624678884184}
2011-07-26,Corporate Earnings Show Resilience Despite Slow Economic Rebound,"[""['ACWI']""]",{'ACWI': 0},0,{'ACWI': 0.0014440624678884184}
2011-07-26,Boehner's Two-Step Plan Faces Opposition from Obama's Office,"[""['^GSPC']""]",{'^GSPC': 0},0,{'^GSPC': -0.004104971538103408}
2011-07-26," Treasuries Rise, 10-Year Yield Falls Following Auction","[""['^TNX']""]",{'^TNX': -1},-1,{'^TNX': -0.01764313389005079}
2011-07-26, S&P 500 Extends Losses After Home Prices Drop,"[""['SPY']""]",{'SPY': 0},0,{'SPY': -0.003736271847526673}
2011-07-26," Consumer Confidence Rises in July, Led by Job Outlook","[""['ACWI']""]",{'ACWI': 0},0,{'ACWI': 0.0014440624678884184}
2011-07-26," 3M Projects Lower Full-Year Earnings, Citing Lower Demand for LCD TVs","[""['MMM']""]",{'MMM': -1},-1,{'MMM': -0.054065112264614856}
2011-07-26," Technology Companies Rally, Limiting Stock Losses","[""['XLK']""]",{'XLK': 1},1,{'XLK': 0.004502751537051264}
2011-07-26," MSCI Emerging Markets Index Climbs, Led by Technology Companies","[""['EEM']""]",{'EEM': 0},0,{'EEM': 0.0033644595292532387}
2011-07-26, New Zealand Dollar Climbs to Record High Against U.S. Dollar,"[""['ENZL']""]",{'ENZL': 0},0,{'ENZL': 0.0}
2011-07-26, Copper Advances as Strike at BHP Billiton's Escondida Mine Continues,"[""['BHP']""]",{'BHP': 0},0,{'BHP': 0.00532721105212941}
2011-07-26," Gold Futures Rise, Reach Record High","[""['GC=F']""]",{'GC=F': 0},0,{'GC=F': 0.002853582869688287}
2011-07-26, Corn and Soybean Futures Climb as Midwest Weather Worsens Crop Conditions.,"[""['CORN', 'SOYB']""]",{'CORN': 1},1,{'CORN': 0.015989367981820823}
2011-07-27,"Stocks, Treasuries Slide on U.S. Debt Concern; Dollar Rallies","[""['^GSPC', '^IRX']""]","{'^GSPC': -1, '^IRX': 1}",0,"{'^GSPC': -0.020308668519432915, '^IRX': 0.07692312100935417}"
2011-07-27,S&P 500 Suffers Biggest Slide Since June 1 Amid Debt Ceiling Stalemate,"[""['SPY']""]",{'SPY': -1},-1,{'SPY': -0.020475458403238833}
2011-07-27,U.S. Default Insurance Cost Climbs to Highest Level Since February 2010,"[""['^GSPC']""]",{'^GSPC': -1},-1,{'^GSPC': -0.020308668519432915}
2011-07-27,Industrial Companies Lead Declines After Durable Goods Orders Fall 2.1%,"[""['XLI']""]",{'XLI': -1},-1,{'XLI': -0.027124086638788736}
2011-07-27,S&P 500 Loses Almost 3% This Week as Debt Agreement Deadline Looms,"[""['^GSPC']""]",{'^GSPC': -1},-1,{'^GSPC': -0.020308668519432915}
2011-07-27,Amazon.com Inc. Jumps 3.9% After Sales and Profit Beat Analysts Estimates,"[""['AMZN']""]",{'AMZN': 1},1,{'AMZN': 0.038939283297118266}
2011-07-27,U.S. Economy Grows at Slower Pace as Shoppers Restrain Spending,"[""['^GSPC']""]",{'^GSPC': -1},-1,{'^GSPC': -0.020308668519432915}
2011-07-27,"Brazil's Bovespa Index Drops 1.7%, Enters Bear Market","[""['^BVSP']""]",{'^BVSP': -1},-1,{'^BVSP': -0.017728345129760736}
2011-07-27,Credit-Default Swaps on U.S. Rise for a Third Day,"[""['^GSPC']""]",{'^GSPC': -1},-1,{'^GSPC': -0.020308668519432915}
2011-07-27, Rates Climb on Treasury Bills Set to Mature After Debt Ceiling Deadline,"[""['^TNX']""]",{'^TNX': 1},1,{'^TNX': 0.00982719217644501}
2011-07-27," U.S. Faces Massive Consequences if Nation Defaults, Warns Pimco's El-Erian","[""['SPY']""]",{'SPY': -1},-1,{'SPY': -0.020475458403238833}
2011-07-27, European Stocks Slump for a Third Day Amid Government Debt Crisis,"[""['^STOXX']""]",{'^STOXX': -1},-1,{'^STOXX': -0.011218894142258629}
2011-07-27," Euro Depreciates 1% Against Dollar, Snapping Two-Day Gain","[""['FXE', 'UUP']""]","{'FXE': -1, 'UUP': 1}",0,"{'FXE': -0.009543005428200302, 'UUP': 0.007644432106069354}"
2011-07-27, Oil Slides 2% After Unexpected Increase in U.S. Inventories,"[""['CL=F']""]",{'CL=F': -1},-1,{'CL=F': -0.021990108369734918}
2011-07-27, MSCI Emerging Markets Index Slips 0.7%,"[""['EEM']""]",{'EEM': -1},-1,{'EEM': -0.017606072069931922}
2011-07-27, China's Shanghai Composite Index Rises 0.8% After Industrial Profit Growth Accelerates.,"[""['000001.SS']""]",{'000001.SS': 1},1,{'000001.SS': 0.00757153847946368}
2011-07-28,U.S. Stocks and Six-Month Treasury Bills Decline as Debt Ceiling Deadline Looms,"[""['^GSPC', '^IRX']""]","{'^GSPC': 0, '^IRX': -1}",-1,"{'^GSPC': -0.0032339665839667964, '^IRX': -0.07142860944173757}"
2011-07-28,Dollar Gains and Commodities Retreat Amidst Debt Ceiling Uncertainty,"[""['UUP', 'DBC']""]","{'UUP': 1, 'DBC': 0}",1,"{'UUP': 0.0018966328560423573, 'DBC': -0.0032647400385051872}"
2011-07-28,"Boehner Delays Vote on Debt-Limit Legislation, S&P 500 Futures Drop","[""['^GSPC']""]",{'^GSPC': 0},0,{'^GSPC': -0.0032339665839667964}
2011-07-28,Bankers Call on Obama and Congress to Raise Federal Debt Limit,"[""['SPY']""]",{'SPY': 0},0,{'SPY': -0.002909860576496892}
2011-07-28,U.S. Stocks and Treasuries Move in Tandem Amidst AAA Credit Rating Concerns,"[""['SPY', 'GOVT']""]",{'SPY': 0},0,{'SPY': -0.002909860576496892}
2011-07-28,Treasury to Prioritize Interest Payments if Debt Ceiling Not Raised,"[""['^GSPC']""]",{'^GSPC': 0},0,{'^GSPC': -0.0032339665839667964}
2011-07-28,Credit-Default Swaps Climb for Fourth Consecutive Day,"[""['ACWI']""]",{'ACWI': 0},0,{'ACWI': -0.004421984706937998}
2011-07-28,S&P 500 Tumbles Amidst Debt Ceiling Impasse and Earnings Season,"[""['^GSPC']""]",{'^GSPC': 0},0,{'^GSPC': -0.0032339665839667964}
2011-07-28,"Jobless Claims Fall, But Market Optimism Fades Amidst Political Deadlock","[""['^GSPC']""]",{'^GSPC': 0},0,{'^GSPC': -0.0032339665839667964}
2011-07-28, Federal Reserve Bank of San Francisco President Warns of Limited Central Bank Power in Event of Default,"[""['SPY']""]",{'SPY': 0},0,{'SPY': -0.002909860576496892}
2011-07-28, Financial Services Forum Warns of Grave Consequences of U.S. Default or Credit Downgrade,"[""['XLF']""]",{'XLF': 0},0,{'XLF': 0.0006745132444492263}
2011-07-28, European Shares Fall as Earnings Miss Estimates,"[""['^STOXX']""]",{'^STOXX': 0},0,{'^STOXX': 0.00011233394745602254}
2011-07-28," Italian and Spanish Bond Yields Rise, Greek Two-Year Note Yield Jumps","[""['EWI', 'EWP', 'GREK']""]","{'EWI': 0, 'EWP': 0}",0,"{'EWI': -0.004410766903151453, 'EWP': -0.001037727856152415}"
2011-07-28," MSCI Emerging Markets Index Slips, Led by Asian Exporters.","[""['EEM']""]",{'EEM': 0},0,{'EEM': 0.0008534428551716378}
2011-07-29,Treasury Yields Fall to 2011 Low Amid Economic Growth Concerns,"[""['^TNX']""]",{'^TNX': -1},-1,{'^TNX': -0.04947472371196804}
2011-07-29,Stocks Retreat Following Lower than Expected GDP Growth,"[""['ACWI']""]",{'ACWI': 0},0,{'ACWI': -0.0027497299943449738}
2011-07-29,Gold Settles at Record High Amid Market Uncertainty,"[""['GLD']""]",{'GLD': 1},1,{'GLD': 0.006165687241006967}
2011-07-29,S&P 500 Experiences Worst Weekly Slide in a Year,"[""['^GSPC']""]",{'^GSPC': -1},-1,{'^GSPC': -0.006450532698506817}
2011-07-29,Lawmakers Plan Vote on Boehner's Two-Step Borrowing-Limit Plan,"[""['^GSPC']""]",{'^GSPC': -1},-1,{'^GSPC': -0.006450532698506817}
2011-07-29,Obama and Republicans in Rough Agreement on Debt Ceiling Raise,"[""['^GSPC']""]",{'^GSPC': -1},-1,{'^GSPC': -0.006450532698506817}
2011-07-29,Treasury to Delay Quarterly Auctions if Debt Ceiling Not Extended,"[""['^GSPC']""]",{'^GSPC': -1},-1,{'^GSPC': -0.006450532698506817}
2011-07-29,Investors Withdraw from Money-Market Mutual Funds Amid Debt-Ceiling Debate,"[""['SPY']""]",{'SPY': -1},-1,{'SPY': -0.006834419121429902}
2011-07-29,S&P 500 Plunges as GDP Growth Spurs Recovery Concerns,"[""['SPY']""]",{'SPY': -1},-1,{'SPY': -0.006834419121429902}
2011-07-29, Real-Estate Investment Trusts Tumble Amid Default Concerns,"[""['VNQ']""]",{'VNQ': 0},0,{'VNQ': 0.00016343226433068736}
2011-07-29, Exxon Mobil Corp. and Newmont Mining Corp. Lead Declines in S&P 500,"[""['XOM', 'NEM']""]","{'XOM': -1, 'NEM': -1}",-1,"{'XOM': -0.020500582760725194, 'NEM': -0.036722404672638875}"
2011-07-29, Spain's 10-Year Bond Yield Increases as Moody's Considers Rating Cut,"[""['EWP']""]",{'EWP': 0},0,{'EWP': 0.00519350107604355}
2011-07-29, Asian Exporters Lead Retreat in MSCI Emerging Markets Index.,"[""['EEM']""]",{'EEM': 0},0,{'EEM': 0.004263675313857629}
2011-08-01,"Treasuries Rally, Dollar Gains Amid Economic Concerns","[""['TLT', 'UUP']""]","{'TLT': 1, 'UUP': 1}",1,"{'TLT': 0.014344460727808928, 'UUP': 0.005230479834096746}"
2011-08-01,U.S. Stocks Trim Losses as Debt Ceiling Plan Optimism Grows,"[""['SPY']""]",{'SPY': 0},0,{'SPY': -0.004252916899135095}
2011-08-01,10-Year Treasury Yields Fall to Lowest Level Since November,"[""['^TNX']""]",{'^TNX': -1},-1,{'^TNX': -0.02317292537379656}
2011-08-01,Euro Slips Amid Concerns Over Deteriorating Global Economy,"[""['EURUSD=X']""]",{'EURUSD=X': 1},1,{'EURUSD=X': 0.002212011587234386}
2011-08-01,S&P 500 Records Sixth Straight Loss Despite Early Gains,"[""['SPY']""]",{'SPY': 0},0,{'SPY': -0.004252916899135095}
2011-08-01,"ISM Factory Index Sinks to Two-Year Low, Impacting Stocks","[""['^GSPC']""]",{'^GSPC': 0},0,{'^GSPC': -0.004132299323336697}
2011-08-01,"U.S. Bond Yields Decrease, Credit-Default Swaps Drop","[""['^GSPC']""]",{'^GSPC': 0},0,{'^GSPC': -0.004132299323336697}
2011-08-01,Global Manufacturing Indexes Fall as Demand Weakens,"[""['ACWI']""]",{'ACWI': -1},-1,{'ACWI': -0.008907744907361681}
2011-08-01,Health-Care Stocks Decline Following Medicare Rate Cut Announcement,"[""['XLV']""]",{'XLV': -1},-1,{'XLV': -0.016998644383686146}
2011-08-01," Oil Prices Fall to One-Month Low, Gold Futures Retreat from Record","[""['CL=F', 'GC=F']""]","{'CL=F': 0, 'GC=F': -1}",-1,"{'CL=F': -0.008463924602127415, 'GC=F': -0.005711508044735525}"
2011-08-01," Commodities Outperform Stocks, Bonds, and Dollar in July","[""['ACWI']""]",{'ACWI': -1},-1,{'ACWI': -0.008907744907361681}
2011-08-01, Spanish and Italian Bond Yields Increase Amid Economic Concerns,"[""['EWP', 'EWI']""]","{'EWP': -1, 'EWI': -1}",-1,"{'EWP': -0.028932905304902667, 'EWI': -0.03609864807233065}"
2011-08-01," Earnings at European Companies Trail Projections, Impacting Stocks.","[""['VGK']""]",{'VGK': -1},-1,{'VGK': -0.01742735591269362}
2011-08-02,Stock Plunge Deepens in Asia Following U.S. Market Slide,"[""['^AORD', '^GSPC']""]","{'^AORD': 0, '^GSPC': -1}",-1,"{'^AORD': 0.0021774924313964217, '^GSPC': -0.025556664705103427}"
2011-08-02,"S&P 500 Tumbles 4.1%, Dow Loses Over 1,000 Points","[""['^GSPC', '^DJI']""]","{'^GSPC': -1, '^DJI': -1}",-1,"{'^GSPC': -0.025556664705103427, '^DJI': -0.021913895008479733}"
2011-08-02,Yen Climbs Toward 109 per Dollar as Havens Catch a Bid,"[""['^N225', 'USDJPY=X']""]","{'^N225': -1, 'USDJPY=X': 1}",0,"{'^N225': -0.012084275350175422, 'USDJPY=X': 0.0031989646322470033}"
2011-08-02,"Treasuries, Gold, and Yen Rally on Demand for Haven Assets","[""['TLT', 'GLD', 'FXY']""]","{'TLT': 1, 'GLD': 1, 'FXY': 0}",1,"{'TLT': 0.030026263296788258, 'GLD': 0.024093349114550966, 'FXY': 0.0006255900519427371}"
2011-08-02,Concerns Rise Over Inflation Forcing Interest Rates Higher,"[""['ACWI']""]",{'ACWI': -1},-1,{'ACWI': -0.0231111399648537}
2011-08-02,Cboe Volatility Index Doubles to Highest Level in 2 1/2 Years,"[""['^VIX']""]",{'^VIX': 1},1,{'^VIX': 0.047759977827676714}
2011-08-02,Anxiety Builds Over Outlook for Monetary Policy,"[""['ACWI']""]",{'ACWI': -1},-1,{'ACWI': -0.0231111399648537}
2011-08-02,"Oil Slumps, Copper and Nickel Advance After Chinese PMI Rise","[""['CL=F', 'HG=F', 'JJN']""]","{'CL=F': -1, 'HG=F': 0}",-1,"{'CL=F': -0.011592354106823799, 'HG=F': -0.0034059643842472287}"
2011-08-02, Monetary Policy Decisions Due in Multiple Countries,"[""['ACWI']""]",{'ACWI': -1},-1,{'ACWI': -0.0231111399648537}
2011-08-02, Earnings Season Continues with Reports from Major Companies,"[""['SPY']""]",{'SPY': -1},-1,{'SPY': -0.02554747472417196}
2011-08-02, Futures on Japan's Nikkei 225 Stock Average Sink 6.8%,"[""['^N225']""]",{'^N225': -1},-1,{'^N225': -0.012084275350175422}
2011-08-02, Yield on 10-Year Treasuries Falls 13 Basis Points to 2.71%,"[""['^TNX']""]",{'^TNX': -1},-1,{'^TNX': -0.042335743304288354}
2011-08-02, West Texas Intermediate Crude Dips 3% to $63.49 a Barrel,"[""['CL=F']""]",{'CL=F': -1},-1,{'CL=F': -0.011592354106823799}
2011-08-02," Gold Advances 0.5% to $1,339.99 an Ounce.","[""['GLD']""]",{'GLD': 1},1,{'GLD': 0.024093349114550966}
2011-08-03,U.S. Stocks Rise on Speculation of More Federal Reserve Stimulus,"[""['SPY']""]",{'SPY': 1},1,{'SPY': 0.00541882154910045}
2011-08-03,"Dow Jones Halts Eight-Day Drop, Gains 29.82 Points","[""['^DJI']""]",{'^DJI': 0},0,{'^DJI': 0.0025129575401852122}
2011-08-03,"S&P 500 Rises 0.5 Percent, Trading at Cheapest Valuation in Over a Year","[""['^GSPC']""]",{'^GSPC': 1},1,{'^GSPC': 0.005015682586245518}
2011-08-03,"Ten-Year Treasury Yields Rise Slightly, Remain Near Nine-Month Low","[""['^TNX']""]",{'^TNX': 0},0,{'^TNX': -0.0095274751055211}
2011-08-03,Oil Prices Slide to Five-Week Low Amid Increased Stockpiles,"[""['CL=F']""]",{'CL=F': -1},-1,{'CL=F': -0.019831544857609962}
2011-08-03,Swiss Franc Falls from Record Highs After Interest Rate Reduction,"[""['EWL']""]",{'EWL': 0},0,{'EWL': 0.003495028695635005}
2011-08-03,Speculation Grows for Third Round of Fed Asset Purchases,"[""['SPY']""]",{'SPY': 1},1,{'SPY': 0.00541882154910045}
2011-08-03,Over $2 Trillion Erased from Global Equities Value in Past Week,"[""['ACWI']""]",{'ACWI': 0},0,{'ACWI': 0.0028477055164020104}
2011-08-03,Service Industries Experience Slowest Growth Since February 2010,"[""['ACWI']""]",{'ACWI': 0},0,{'ACWI': 0.0028477055164020104}
2011-08-03," Coca-Cola, General Electric, and Walt Disney Lead Gains in Dow","[""['KO', 'GE', 'DIS']""]","{'KO': 1, 'GE': 1, 'DIS': 1}",1,"{'KO': 0.019830402656520807, 'GE': 0.015107300582696936, 'DIS': 0.012442280105452452}"
2011-08-03," MasterCard Profits Rise 33 Percent, Leading Gains in S&P 500","[""['MA']""]",{'MA': 1},1,{'MA': 0.13394026371483103}
2011-08-03," S&P 500 Price-to-Earnings Ratio Drops to 13.8, Lowest Since July 2010","[""['^GSPC']""]",{'^GSPC': 1},1,{'^GSPC': 0.005015682586245518}
2011-08-03, Former Fed Officials Advocate for Third Round of Bond Purchases,"[""['^GSPC']""]",{'^GSPC': 1},1,{'^GSPC': 0.005015682586245518}
2011-08-03, Pimco and BlackRock Predict U.S. Economy Stalling,"[""['BOND', 'BLK', '^GSPC']""]","{'BLK': 0, '^GSPC': 1}",1,"{'BLK': -0.0059604321808441885, '^GSPC': 0.005015682586245518}"
2011-08-03, S&P 500 Experiences Worst Drop in a Year Following Weak GDP Data,"[""['^GSPC']""]",{'^GSPC': 1},1,{'^GSPC': 0.005015682586245518}
2011-08-03, Thirty-Year Treasury Bond Yields Decrease for Fifth Consecutive Day,"[""['TLT']""]",{'TLT': 0},0,{'TLT': 0.0019694785505750545}
2011-08-03," U.S. Companies Add 114,000 Workers in July, Surpassing Economists' Predictions","[""['^GSPC']""]",{'^GSPC': 1},1,{'^GSPC': 0.005015682586245518}
2011-08-03, Societe Generale Shares Slide 9 Percent After Profit Fall,"[""['GLE.PA']""]",{'GLE.PA': -1},-1,{'GLE.PA': -0.08967834598375635}
2011-08-03, Swiss National Bank Lowers Target for Three-Month Libor to Near Zero,"[""['EWS']""]",{'EWS': 0},0,{'EWS': -0.0021215888673633554}
2011-08-03," Gold Futures Rise 1.3 Percent to Record $1,675.90 an Ounce","[""['GLD']""]",{'GLD': 0},0,{'GLD': -0.00018572795011984056}
2011-08-03, MSCI Emerging Markets Index of Stocks Drops 2.2 Percent,"[""['EEM']""]",{'EEM': 0},0,{'EEM': -0.003506797773670134}
2011-08-03, South Korea's Kospi Index Experiences Largest Two-Day Plunge Since November 2009.,"[""['^KS11']""]",{'^KS11': -1},-1,{'^KS11': -0.02593258249026731}
2011-08-04,"Global Equities Experience Significant Rout, S&P 500 Records Worst Slump Since 2009","[""['ACWI']""]",{'ACWI': -1},-1,{'ACWI': -0.055701332763001044}
